ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
cjvo6c5p3t2tv08042pip8nha,cjvneotx90ksb0ctn2naf48g0,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F37c2d887-d283-eb93-5004-e0765697cb76-C1P12H1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":150,""y"":491},{""x"":154,""y"":444},{""x"":369,""y"":369},{""x"":444,""y"":345},{""x"":493,""y"":354},{""x"":604,""y"":319},{""x"":690,""y"":328},{""x"":817,""y"":319},{""x"":883,""y"":319},{""x"":980,""y"":296},{""x"":1048,""y"":330},{""x"":1134,""y"":317},{""x"":1213,""y"":330},{""x"":1260,""y"":358},{""x"":1346,""y"":332},{""x"":1415,""y"":392},{""x"":1453,""y"":427},{""x"":1520,""y"":424},{""x"":1606,""y"":508},{""x"":1861,""y"":536},{""x"":1648,""y"":600},{""x"":1601,""y"":654},{""x"":1545,""y"":647},{""x"":1466,""y"":707},{""x"":1395,""y"":690},{""x"":1355,""y"":742},{""x"":1280,""y"":785},{""x"":1190,""y"":750},{""x"":1149,""y"":780},{""x"":1052,""y"":802},{""x"":965,""y"":737},{""x"":892,""y"":780},{""x"":804,""y"":733},{""x"":750,""y"":746},{""x"":654,""y"":727},{""x"":613,""y"":695},{""x"":557,""y"":705},{""x"":474,""y"":695},{""x"":433,""y"":630},{""x"":386,""y"":630},{""x"":326,""y"":617},{""x"":266,""y"":566},{""x"":206,""y"":527}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861203000,1557861203000,94.909,C1P12H1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6c5p3t2tv08042pip8nha,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZjNXAzdDJ0djA4MDQycGlwOG5oYSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.JjC3DqGseXkC-J-YbHRMo3cNcyYsRHgp6km2MgEF-Tk""}"
cjvo6d6fitif60a702so8nnrq,cjvneotxa0ksf0ctn5r3q1tgh,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fba55ca2c-d063-a173-ca46-a64d27f8bf00-C1P13E1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":2,""y"":489},{""x"":225,""y"":487},{""x"":332,""y"":463},{""x"":529,""y"":446},{""x"":662,""y"":414},{""x"":797,""y"":388},{""x"":898,""y"":394},{""x"":990,""y"":379},{""x"":1037,""y"":405},{""x"":1121,""y"":392},{""x"":1196,""y"":392},{""x"":1316,""y"":403},{""x"":1453,""y"":424},{""x"":1608,""y"":444},{""x"":1818,""y"":469},{""x"":1681,""y"":469},{""x"":1601,""y"":542},{""x"":1470,""y"":604},{""x"":1391,""y"":669},{""x"":1269,""y"":669},{""x"":1183,""y"":716},{""x"":1072,""y"":707},{""x"":992,""y"":750},{""x"":932,""y"":748},{""x"":862,""y"":765},{""x"":791,""y"":757},{""x"":632,""y"":763},{""x"":559,""y"":733},{""x"":439,""y"":744},{""x"":259,""y"":671},{""x"":84,""y"":592},{""x"":15,""y"":547}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861251000,1557861251000,45.498,C1P13E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6d6fitif60a702so8nnrq,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZkNmZpdGlmNjBhNzAyc284bm5ycSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.e8lsltaozMhKkuB_v2dt5Qp5nLmW9akM14uf6nO4Qyo""}"
cjvo6e5akt3t50804hi3x4w61,cjvneotxa0ksj0ctnbz8n1ec9,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F252707ec-4481-6658-e602-be3a890eb9ce-C1P13E2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":90,""y"":523},{""x"":364,""y"":354},{""x"":549,""y"":272},{""x"":596,""y"":270},{""x"":652,""y"":279},{""x"":759,""y"":249},{""x"":817,""y"":272},{""x"":866,""y"":247},{""x"":967,""y"":257},{""x"":1067,""y"":249},{""x"":1134,""y"":266},{""x"":1203,""y"":266},{""x"":1258,""y"":302},{""x"":1365,""y"":341},{""x"":1509,""y"":416},{""x"":1657,""y"":514},{""x"":1700,""y"":592},{""x"":1826,""y"":701},{""x"":1700,""y"":680},{""x"":1623,""y"":722},{""x"":1468,""y"":780},{""x"":1303,""y"":834},{""x"":1147,""y"":896},{""x"":917,""y"":922},{""x"":817,""y"":932},{""x"":757,""y"":900},{""x"":615,""y"":872},{""x"":450,""y"":800},{""x"":294,""y"":731},{""x"":201,""y"":652},{""x"":120,""y"":581}]}],""classification"":""rust_level_3""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861296000,1557861296000,37.613,C1P13E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6e5akt3t50804hi3x4w61,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZlNWFrdDN0NTA4MDRoaTN4NHc2MSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.6bQNNRUllYfXAVDm6yNcfATLwJlnQrJ3SHsFvNa7qwc""}"
cjvo6f09ata3z0a08giy8uk4j,cjvneotxc0ktr0ctncufwa792,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fdacae447-2c27-2da2-0264-77555447e781-C1P19H2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":322,""y"":514},{""x"":399,""y"":377},{""x"":534,""y"":279},{""x"":812,""y"":197},{""x"":1070,""y"":191},{""x"":1271,""y"":221},{""x"":1535,""y"":330},{""x"":1657,""y"":457},{""x"":1781,""y"":562},{""x"":1621,""y"":701},{""x"":1500,""y"":827},{""x"":1284,""y"":905},{""x"":1044,""y"":926},{""x"":699,""y"":909},{""x"":439,""y"":782},{""x"":345,""y"":613}]}],""classification"":""rust_level_3""}",kevin.cusme@espam.edu.ec,Coffe Leaves,1557861336000,1557861336000,24.14,C1P19H2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6f09ata3z0a08giy8uk4j,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZmMDlhdGEzejBhMDhnaXk4dWs0aiIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.JPJwuUNYsNpS_3mTzGSbUiE9zbOk5vxyN4xIOCaIz1M""}"
cjvo6fjoht9na0838qq0gh9wm,cjvneotxc0ku70ctnhuemewu0,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F4b462a9d-99e3-d70e-e790-bdde72ffe55e-C1P21E2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":182,""y"":547},{""x"":369,""y"":474},{""x"":611,""y"":418},{""x"":675,""y"":418},{""x"":716,""y"":427},{""x"":785,""y"":394},{""x"":866,""y"":424},{""x"":975,""y"":405},{""x"":1025,""y"":442},{""x"":1119,""y"":435},{""x"":1170,""y"":444},{""x"":1258,""y"":444},{""x"":1333,""y"":469},{""x"":1440,""y"":474},{""x"":1518,""y"":444},{""x"":1601,""y"":469},{""x"":1689,""y"":536},{""x"":1766,""y"":577},{""x"":1959,""y"":654},{""x"":1852,""y"":656},{""x"":1788,""y"":637},{""x"":1738,""y"":707},{""x"":1651,""y"":746},{""x"":1578,""y"":763},{""x"":1530,""y"":804},{""x"":1451,""y"":821},{""x"":1325,""y"":793},{""x"":1258,""y"":830},{""x"":1175,""y"":834},{""x"":1128,""y"":815},{""x"":1097,""y"":847},{""x"":1063,""y"":868},{""x"":1001,""y"":847},{""x"":965,""y"":860},{""x"":898,""y"":881},{""x"":819,""y"":868},{""x"":757,""y"":864},{""x"":707,""y"":866},{""x"":652,""y"":845},{""x"":585,""y"":849},{""x"":476,""y"":802},{""x"":401,""y"":780},{""x"":309,""y"":729},{""x"":255,""y"":652},{""x"":210,""y"":594}]}],""classification"":""rust_level_1""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861362000,1557861362000,59.898,C1P21E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6fjoht9na0838qq0gh9wm,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZmam9odDluYTA4MzhxcTBnaDl3bSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.2J-xuTR_vS3f5DyYBhwKND7tBAuGtYsQOj3C5izZmy4""}"
cjvo6frt9t5yg0795bfwoxfd7,cjvneotxc0ktv0ctn5rxmfvq0,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fffd7a779-6d55-52a3-d178-971956244909-C1P20E1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":165,""y"":542},{""x"":219,""y"":536},{""x"":352,""y"":450},{""x"":536,""y"":429},{""x"":639,""y"":373},{""x"":716,""y"":382},{""x"":808,""y"":339},{""x"":890,""y"":349},{""x"":980,""y"":328},{""x"":1138,""y"":352},{""x"":1389,""y"":392},{""x"":1515,""y"":461},{""x"":1666,""y"":542},{""x"":1674,""y"":577},{""x"":1498,""y"":607},{""x"":1342,""y"":699},{""x"":1155,""y"":729},{""x"":935,""y"":733},{""x"":776,""y"":722},{""x"":564,""y"":639},{""x"":313,""y"":607},{""x"":167,""y"":568}]}],""classification"":""healthy""}",kevin.cusme@espam.edu.ec,Coffe Leaves,1557861372000,1557861372000,34.557,C1P20E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6frt9t5yg0795bfwoxfd7,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZmcnQ5dDV5ZzA3OTViZndveGZkNyIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.XkfliN9opu7P4-Hb4Kh9swyuEyyayhK9_MeuYfpgHlk""}"
cjvo6gbe1tjvu0a70situ2t01,cjvneotxc0kub0ctna9k9ervm,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Ffdb4bf69-f0c0-425b-f42f-721003ccca0a-C1P21H1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":76,""y"":613},{""x"":223,""y"":498},{""x"":398,""y"":406},{""x"":586,""y"":342},{""x"":807,""y"":340},{""x"":977,""y"":333},{""x"":1066,""y"":319},{""x"":1202,""y"":386},{""x"":1275,""y"":393},{""x"":1386,""y"":429},{""x"":1496,""y"":501},{""x"":1560,""y"":551},{""x"":1627,""y"":556},{""x"":1655,""y"":553},{""x"":1563,""y"":588},{""x"":1508,""y"":613},{""x"":1427,""y"":682},{""x"":1326,""y"":742},{""x"":1174,""y"":806},{""x"":984,""y"":829},{""x"":816,""y"":824},{""x"":683,""y"":806},{""x"":538,""y"":783},{""x"":363,""y"":716},{""x"":193,""y"":671},{""x"":108,""y"":641}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861397000,1557861397000,34.062,C1P21H1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6gbe1tjvu0a70situ2t01,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZnYmUxdGp2dTBhNzBzaXR1MnQwMSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.IkCLoZPe9H5d1zGhOS_UF6m_5EZ-_YiO3cgpKVdCq6I""}"
cjvo6gqqyt7z60828hbv2fcme,cjvneotxc0ktz0ctn9em7bz8e,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F642221c0-157f-18c6-3b68-75fe831cc14f-C1P20H1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":156,""y"":540},{""x"":352,""y"":377},{""x"":529,""y"":326},{""x"":797,""y"":257},{""x"":892,""y"":236},{""x"":1132,""y"":208},{""x"":1329,""y"":259},{""x"":1599,""y"":367},{""x"":1768,""y"":497},{""x"":1927,""y"":594},{""x"":1781,""y"":647},{""x"":1659,""y"":718},{""x"":1445,""y"":767},{""x"":1228,""y"":791},{""x"":1020,""y"":804},{""x"":757,""y"":761},{""x"":540,""y"":725},{""x"":352,""y"":686},{""x"":137,""y"":577}]}],""classification"":""healthy""}",kevin.cusme@espam.edu.ec,Coffe Leaves,1557861417000,1557861417000,44.434,C1P20H1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6gqqyt7z60828hbv2fcme,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZncXF5dDd6NjA4MjhoYnYyZmNtZSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.BwCyMjRGvQop61PPYxU8mOuwp0VaXujcMzrLxraCU-Y""}"
cjvo6hdjlt5e40804g3d5w2cf,cjvneotxc0ku30ctn8pqxf9go,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Ffe0d57b5-29a7-5c48-e87d-6f765aa1582b-C1P21E1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":386,""y"":562},{""x"":474,""y"":525},{""x"":673,""y"":502},{""x"":812,""y"":459},{""x"":1040,""y"":401},{""x"":1213,""y"":382},{""x"":1370,""y"":397},{""x"":1548,""y"":454},{""x"":1683,""y"":564},{""x"":1766,""y"":596},{""x"":1743,""y"":628},{""x"":1646,""y"":658},{""x"":1460,""y"":750},{""x"":1280,""y"":772},{""x"":1211,""y"":789},{""x"":909,""y"":789},{""x"":712,""y"":742},{""x"":390,""y"":604}]}],""classification"":""healthy""}",kevin.cusme@espam.edu.ec,Coffe Leaves,1557861447000,1557861447000,28.326,C1P21E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6hdjlt5e40804g3d5w2cf,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZoZGpsdDVlNDA4MDRnM2Q1dzJjZiIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.vCAfSk6UPXhCxJXewKZmBaMiTPVogIk7oTuISAewaoE""}"
cjvo6hedpt5er0804y88t63ys,cjvneotxc0kuf0ctn3h1ggtaf,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F701d9ec5-0268-47e4-f500-7756c71843e9-C1P22E1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":278,""y"":514},{""x"":451,""y"":491},{""x"":533,""y"":510},{""x"":602,""y"":475},{""x"":653,""y"":459},{""x"":738,""y"":416},{""x"":807,""y"":441},{""x"":871,""y"":427},{""x"":928,""y"":436},{""x"":1023,""y"":441},{""x"":1069,""y"":409},{""x"":1138,""y"":402},{""x"":1172,""y"":459},{""x"":1241,""y"":478},{""x"":1319,""y"":510},{""x"":1439,""y"":482},{""x"":1512,""y"":521},{""x"":1581,""y"":519},{""x"":1705,""y"":551},{""x"":1749,""y"":524},{""x"":1797,""y"":521},{""x"":1834,""y"":567},{""x"":1896,""y"":586},{""x"":2004,""y"":592},{""x"":2038,""y"":613},{""x"":1953,""y"":659},{""x"":1887,""y"":682},{""x"":1834,""y"":721},{""x"":1728,""y"":694},{""x"":1641,""y"":719},{""x"":1579,""y"":756},{""x"":1533,""y"":799},{""x"":1498,""y"":797},{""x"":1409,""y"":760},{""x"":1324,""y"":760},{""x"":1204,""y"":776},{""x"":1174,""y"":797},{""x"":1108,""y"":762},{""x"":1023,""y"":762},{""x"":1002,""y"":792},{""x"":910,""y"":751},{""x"":839,""y"":758},{""x"":763,""y"":756},{""x"":669,""y"":710},{""x"":533,""y"":664},{""x"":391,""y"":604},{""x"":283,""y"":547}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861448000,1557861448000,48.506,C1P22E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6hedpt5er0804y88t63ys,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZoZWRwdDVlcjA4MDR5ODh0NjN5cyIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.tkSS3ElT_EOYQKQCRWL_vIFVkRcItAlY-kgo7df-nSo""}"
cjvo6i1ekt70t0795jmdcqfl6,cjvneotxc0kuz0ctn6e77bphd,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F7eda7948-b993-9fac-c151-dbb9167170eb-C1P25E1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":272,""y"":641},{""x"":352,""y"":611},{""x"":602,""y"":592},{""x"":808,""y"":506},{""x"":969,""y"":465},{""x"":1205,""y"":416},{""x"":1464,""y"":386},{""x"":1518,""y"":405},{""x"":1644,""y"":362},{""x"":1736,""y"":409},{""x"":1852,""y"":512},{""x"":2048,""y"":532},{""x"":2013,""y"":579},{""x"":1813,""y"":667},{""x"":1522,""y"":785},{""x"":1357,""y"":808},{""x"":1196,""y"":823},{""x"":1155,""y"":868},{""x"":956,""y"":887},{""x"":782,""y"":892},{""x"":474,""y"":819},{""x"":285,""y"":733},{""x"":251,""y"":675}]}],""classification"":""healthy""}",kevin.cusme@espam.edu.ec,Coffe Leaves,1557861478000,1557861478000,30.076,C1P25E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6i1ekt70t0795jmdcqfl6,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZpMWVrdDcwdDA3OTVqbWRjcWZsNiIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.FeTsN27kon8H2MVEbmrYhbpu8SxOTx_aBOLR8IMVhvA""}"
cjvo6iaggt8nf08283x4bvrrd,cjvneotxc0kuj0ctn085ccy91,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F1c7e29f1-9d2a-5fbf-e112-ba83a562fc6a-C1P22E2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":42,""y"":592},{""x"":152,""y"":507},{""x"":315,""y"":462},{""x"":349,""y"":413},{""x"":503,""y"":326},{""x"":690,""y"":278},{""x"":802,""y"":287},{""x"":899,""y"":278},{""x"":1025,""y"":278},{""x"":1076,""y"":305},{""x"":1142,""y"":294},{""x"":1317,""y"":312},{""x"":1487,""y"":370},{""x"":1636,""y"":452},{""x"":1749,""y"":491},{""x"":1871,""y"":494},{""x"":1804,""y"":572},{""x"":1680,""y"":618},{""x"":1558,""y"":700},{""x"":1432,""y"":804},{""x"":1317,""y"":886},{""x"":1250,""y"":898},{""x"":1223,""y"":937},{""x"":1082,""y"":960},{""x"":945,""y"":983},{""x"":749,""y"":983},{""x"":662,""y"":990},{""x"":501,""y"":958},{""x"":361,""y"":914},{""x"":207,""y"":795},{""x"":101,""y"":680},{""x"":48,""y"":627}]}],""classification"":""rust_level_1""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861490000,1557861490000,38.734,C1P22E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6iaggt8nf08283x4bvrrd,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZpYWdndDhuZjA4MjgzeDRidnJyZCIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.PsqQAbqJp2y3we103tbSpaM2p2ZLxoUfbdH_4w-1IHY""}"
cjvo6it4otb5q0838jnb0ox9l,cjvneotxc0kv30ctn7x8t3tn3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fbe987bf8-f6ab-1923-8d72-9c1a61e8fd42-C1P25E2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":0,""y"":559},{""x"":328,""y"":356},{""x"":390,""y"":311},{""x"":572,""y"":283},{""x"":896,""y"":283},{""x"":1035,""y"":317},{""x"":1258,""y"":392},{""x"":1380,""y"":429},{""x"":1498,""y"":474},{""x"":1653,""y"":581},{""x"":1713,""y"":692},{""x"":1749,""y"":744},{""x"":1953,""y"":733},{""x"":1854,""y"":800},{""x"":1621,""y"":860},{""x"":1545,""y"":920},{""x"":1338,""y"":967},{""x"":1093,""y"":969},{""x"":684,""y"":881},{""x"":364,""y"":772},{""x"":4,""y"":628}]}],""classification"":""rust_level_1""}",kevin.cusme@espam.edu.ec,Coffe Leaves,1557861514000,1557861514000,34.661,C1P25E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6it4otb5q0838jnb0ox9l,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZpdDRvdGI1cTA4MzhqbmIwb3g5bCIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.GZ2bFZtekA1kq_ppGqdGm07Gqrth588xEmlLl8ErKr0""}"
cjvo6j7ditldb0a702gzecg2z,cjvneotxc0kun0ctnehowb8pk,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F302d8d34-f4d6-5f28-237b-1efd9489800a-C1P23H2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":53,""y"":666},{""x"":55,""y"":604},{""x"":108,""y"":491},{""x"":239,""y"":340},{""x"":411,""y"":269},{""x"":650,""y"":250},{""x"":832,""y"":248},{""x"":1082,""y"":273},{""x"":1344,""y"":388},{""x"":1517,""y"":507},{""x"":1597,""y"":588},{""x"":1668,""y"":684},{""x"":1756,""y"":735},{""x"":1852,""y"":753},{""x"":1742,""y"":790},{""x"":1537,""y"":824},{""x"":1466,""y"":900},{""x"":1273,""y"":928},{""x"":974,""y"":944},{""x"":735,""y"":958},{""x"":565,""y"":967},{""x"":285,""y"":840},{""x"":150,""y"":776}]}],""classification"":""rust_level_3""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557861532000,1557861532000,41.038,C1P23H2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvo6j7ditldb0a702gzecg2z,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2bzZqN2RpdGxkYjBhNzAyZ3plY2cyeiIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.6fQjDxH0CeKUeZfszh_dUfsf5zJYf17jrs6TeyHPN0s""}"
